,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
28483,1,2,1,0,1,1,3,3,0,3,0,0
28484,1,2,2,0,0,0,0,0,0,0,0,1
28485,1,2,2,0,0,0,0,2,0,0,0,1
28486,1,1,1,0,0,0,0,1,0,1,0,0
28487,1,3,2,2,2,4,3,6,1,0,0,1
28488,1,2,2,0,0,1,0,2,0,0,0,1
28489,1,2,1,1,3,1,0,3,0,0,0,1
28490,1,2,1,0,2,1,3,3,0,3,0,1
28491,1,2,1,2,3,0,0,1,0,0,0,1
28492,1,1,2,0,0,2,0,4,0,0,1,1
28493,1,2,1,0,2,0,0,1,0,0,0,1
28494,1,0,2,2,1,1,0,3,0,2,0,1
28495,1,3,1,0,0,5,2,6,1,1,0,1
28496,1,1,2,0,2,1,0,3,0,0,0,1
28497,1,3,2,1,2,1,3,3,1,2,0,1
28498,1,2,1,2,1,0,0,0,0,0,0,1
28499,1,3,1,1,1,2,2,3,0,1,1,1
28500,1,3,1,0,3,1,0,3,0,0,0,1
28501,1,3,1,1,3,0,0,2,0,0,0,1
28502,1,3,2,0,0,3,0,6,1,0,1,1
28503,1,2,2,0,2,1,0,3,0,0,0,1
28504,1,3,2,0,3,1,3,2,0,2,0,1
28505,1,2,2,2,1,0,0,1,0,1,0,0
28506,1,0,0,0,3,0,0,2,1,3,0,1
28507,1,2,2,0,3,1,0,2,0,0,0,1
28508,1,3,1,0,1,2,2,3,0,1,1,1
28509,1,2,2,0,2,0,0,0,0,0,0,0
28510,1,3,0,0,3,0,0,1,0,0,0,1
28511,1,3,2,0,2,0,1,2,0,1,0,0
28512,1,3,2,0,1,2,3,3,0,0,0,1
28513,1,2,1,0,1,1,0,3,0,0,0,1
28514,1,3,1,2,3,3,0,6,0,0,0,1
28515,1,3,1,0,0,1,2,2,0,2,0,1
28516,1,3,1,2,0,1,3,2,0,3,0,0
28517,1,2,2,1,2,0,0,1,0,0,0,1
28518,1,3,1,2,1,1,1,3,0,1,0,1
28519,1,3,1,2,1,1,2,3,0,1,0,1
28520,1,1,2,0,2,2,0,5,0,0,1,0
28521,1,3,1,2,2,0,0,1,0,0,0,0
28522,1,2,2,0,1,1,2,3,1,3,0,1
28523,1,3,1,0,2,0,0,1,0,0,0,0
28524,1,3,2,0,3,0,0,2,0,1,0,0
28525,1,2,1,0,1,0,0,1,0,0,0,0
28526,1,3,2,0,3,0,0,1,0,0,0,1
28527,1,2,2,1,2,1,0,2,0,2,0,1
28528,1,0,2,0,1,2,0,3,1,1,0,1
28529,1,1,2,0,0,0,1,1,1,3,0,1
28530,1,3,1,2,2,1,3,3,0,0,0,1
28531,1,3,1,1,0,4,0,3,1,0,0,1
28532,1,3,2,2,3,1,0,2,0,0,0,0
28533,1,3,2,0,3,3,1,4,0,1,1,1
28534,1,2,2,0,1,2,0,3,0,0,1,1
28535,1,2,2,1,2,2,0,3,0,0,0,1
28536,1,3,2,0,3,0,0,2,0,0,0,1
28537,1,3,1,2,3,0,0,2,0,0,0,1
28538,1,2,1,2,1,2,0,4,0,0,1,0
28539,1,2,0,0,3,1,3,3,0,3,0,0
28540,1,3,1,2,3,5,3,6,0,2,0,1
28541,1,3,1,0,1,2,3,3,0,0,0,1
28542,1,3,1,0,1,0,0,1,0,0,0,1
28543,1,3,1,1,2,0,0,2,0,0,0,1
28544,1,3,1,1,2,0,0,1,0,1,0,1
28545,1,3,2,0,2,0,0,1,0,0,0,0
28546,1,2,1,2,0,0,0,0,0,1,0,0
28547,1,3,2,0,0,0,0,1,0,0,0,1
28548,1,3,0,0,3,1,2,3,0,0,0,0
28549,1,3,1,1,1,1,0,3,0,0,0,1
28550,1,2,2,0,1,2,3,3,1,3,0,1
28551,1,1,0,0,2,3,0,5,0,1,0,1
28552,1,0,2,0,2,2,0,3,0,1,1,0
28553,1,1,1,1,2,0,0,1,0,0,0,1
28554,1,3,2,0,2,0,0,3,0,0,0,1
28555,1,3,1,1,2,2,1,3,0,0,1,1
28556,1,0,0,1,2,0,0,3,1,3,0,0
28557,1,3,0,0,2,2,0,3,0,1,0,1
28558,1,3,1,1,3,1,2,3,0,1,0,1
28559,1,3,2,0,0,2,0,3,0,0,0,1
28560,1,3,2,0,2,2,1,3,0,1,1,1
28561,1,3,2,2,2,1,0,2,0,0,0,0
28562,1,3,2,0,1,0,1,3,0,0,0,0
28563,1,3,1,0,1,1,0,3,0,0,0,1
28564,1,0,2,0,1,1,0,2,0,1,0,1
28565,1,2,2,0,2,2,0,4,0,0,1,1
28566,1,2,2,1,1,0,0,3,0,0,0,0
28567,1,2,0,0,2,1,0,3,0,0,0,1
28568,1,3,1,2,0,0,0,0,0,0,0,1
28569,1,1,2,0,0,2,0,3,1,3,0,0
28570,1,3,2,0,2,0,2,1,0,1,0,0
28571,1,2,1,2,1,0,0,0,0,1,0,1
28572,1,2,2,0,1,1,1,3,1,3,0,0
28573,1,2,1,0,3,1,0,3,0,0,0,1
28574,1,2,1,0,2,1,0,3,0,0,0,1
28575,1,1,2,0,1,1,0,3,0,0,0,1
28576,1,1,2,0,0,0,0,3,0,2,0,1
28577,1,2,1,2,3,2,0,3,1,0,0,0
28578,1,2,1,1,2,0,0,1,0,0,0,1
28579,1,3,2,0,1,0,0,1,0,0,0,0
28580,1,2,1,1,1,2,0,3,1,0,1,1
28581,1,3,1,2,1,0,0,1,0,0,0,1
28582,1,2,2,0,2,1,0,2,0,0,0,1
28583,1,2,2,2,0,2,0,3,0,0,0,1
28584,1,0,2,0,2,0,0,1,1,2,0,1
28585,1,2,1,2,0,1,0,2,0,0,0,1
28586,1,3,2,1,1,0,0,0,0,0,0,1
28587,1,3,1,0,2,0,0,1,0,0,0,1
28588,1,3,1,2,0,1,2,3,0,1,0,0
28589,1,2,2,0,0,1,0,3,1,3,0,1
28590,1,2,1,0,0,0,0,2,0,0,0,1
28591,1,3,1,2,0,0,0,1,0,0,0,1
28592,1,3,1,0,0,2,2,3,1,1,1,1
28593,1,3,1,2,2,0,1,2,0,0,0,1
28594,1,1,2,0,2,1,0,3,0,1,0,1
28595,1,2,1,2,1,1,0,3,0,0,0,0
28596,1,2,2,0,2,1,3,3,1,3,0,1
28597,1,1,1,0,2,1,0,2,0,0,0,1
28598,1,2,2,0,1,1,0,3,0,0,0,1
28599,1,3,1,2,1,0,0,1,0,0,0,1
28600,1,1,2,0,2,2,0,3,1,3,1,1
28601,1,1,1,0,2,0,0,2,0,0,0,1
28602,1,3,1,0,1,1,0,2,0,0,0,1
28603,1,3,1,0,2,0,0,2,0,0,0,1
28604,1,3,2,1,1,1,0,2,0,0,0,1
28605,1,3,1,2,3,2,0,3,0,0,1,1
28606,1,2,1,0,2,2,0,3,0,1,0,1
28607,1,2,1,1,3,0,0,1,0,1,0,1
28608,1,1,2,0,0,3,0,6,1,3,0,1
28609,1,0,2,0,3,3,0,4,1,3,0,1
28610,1,3,1,2,2,0,3,2,0,2,0,1
28611,1,0,2,0,3,0,0,1,0,1,0,1
28612,1,2,2,0,0,0,0,1,0,0,0,1
28613,1,2,1,2,1,2,0,3,1,1,0,1
28614,1,3,2,1,3,2,2,3,0,1,0,1
28615,1,3,1,1,2,0,0,1,0,0,0,1
28616,1,3,1,2,1,0,0,1,0,0,0,1
28617,1,3,1,2,1,0,0,1,0,0,0,1
28618,1,2,1,0,3,2,0,3,0,1,0,1
28619,1,3,2,2,1,2,0,4,0,0,1,1
28620,1,2,2,2,3,1,0,2,0,0,0,1
28621,1,2,2,1,1,0,0,1,0,1,0,1
28622,1,2,2,1,2,1,0,3,0,1,0,1
28623,1,2,0,2,1,0,0,1,0,1,0,1
28624,1,2,1,1,2,4,0,6,0,1,1,1
28625,1,0,2,0,2,2,0,3,0,2,1,0
28626,1,1,2,0,0,0,1,0,1,3,0,0
28627,1,3,2,0,1,2,0,3,0,0,1,1
28628,1,3,2,0,3,2,0,3,0,0,1,1
28629,1,2,2,0,3,1,0,2,0,1,0,1
28630,1,3,1,2,2,0,0,0,0,0,0,1
28631,1,2,2,0,0,0,0,1,0,1,0,1
28632,1,0,2,0,2,2,0,3,1,3,1,1
28633,1,3,1,1,3,0,0,1,0,0,0,1
28634,1,2,2,1,2,0,1,2,1,3,0,1
28635,1,0,0,1,1,1,0,3,0,1,0,1
28636,1,3,1,2,1,0,0,1,0,0,0,1
28637,1,1,2,2,1,1,0,3,1,1,0,1
28638,1,3,1,0,1,0,1,1,0,1,0,1
28639,1,3,2,0,0,1,2,2,0,0,0,1
28640,1,2,2,0,1,2,0,3,0,0,0,1
28641,1,3,1,1,3,3,3,4,0,0,0,1
28642,1,2,2,0,2,1,3,2,1,3,0,0
28643,1,3,2,0,2,0,3,2,1,3,0,1
28644,1,2,1,0,2,0,2,1,0,1,0,1
28645,1,2,2,0,2,3,0,4,1,1,0,1
28646,1,2,2,0,1,1,0,3,0,1,0,1
28647,1,3,2,1,1,1,0,3,0,0,0,1
28648,1,3,2,1,1,3,0,6,0,0,0,1
28649,1,1,2,0,0,3,0,5,1,0,0,0
28650,1,2,0,0,2,2,0,3,0,1,1,1
28651,1,2,2,0,0,1,0,2,0,1,0,1
28652,1,3,1,0,3,1,2,3,0,0,0,0
28653,1,3,1,1,0,1,2,3,0,1,0,1
28654,1,3,0,0,3,1,0,2,0,0,0,0
28655,1,2,1,2,2,0,2,0,0,3,0,1
28656,1,3,2,1,3,0,0,1,0,0,0,1
28657,1,2,1,0,1,1,1,2,0,3,0,1
28658,1,1,2,1,3,1,0,2,1,3,0,0
28659,1,2,2,1,1,1,0,2,0,0,0,1
28660,1,3,1,0,3,1,2,3,0,1,0,1
28661,1,3,2,0,1,0,0,0,0,0,0,1
28662,1,2,2,0,3,2,0,6,0,1,0,1
28663,1,2,1,1,1,0,0,1,0,0,0,1
28664,1,2,2,1,1,1,0,2,0,1,0,1
28665,1,2,2,0,0,0,0,0,0,1,0,1
28666,1,3,2,0,3,1,0,3,0,0,0,1
28667,1,3,2,2,3,1,3,2,0,0,0,1
28668,1,3,1,2,2,0,0,1,0,0,0,1
28669,1,2,2,0,2,1,1,2,0,1,0,1
28670,1,0,0,0,2,1,0,2,1,1,0,1
28671,1,2,2,1,2,2,2,3,1,3,0,0
28672,1,3,1,1,2,2,3,3,0,1,0,1
28673,1,3,0,0,2,2,0,4,0,0,0,1
28674,1,3,0,1,3,1,2,2,0,0,0,1
28675,1,3,1,1,1,0,0,1,0,0,0,1
28676,1,3,1,2,3,1,0,3,0,0,0,1
28677,1,3,1,0,1,3,3,6,0,1,1,1
28678,1,2,2,0,2,2,0,3,0,0,1,1
28679,1,3,2,0,2,2,2,3,0,1,1,1
28680,1,2,2,2,0,0,0,2,0,0,0,0
28681,1,1,1,2,0,2,0,3,0,0,0,1
28682,1,3,2,0,1,1,0,3,0,1,0,1
28683,1,2,2,0,1,0,0,1,0,0,0,1
28684,1,3,2,0,2,2,0,3,0,0,1,1
28685,1,2,2,0,2,1,0,2,0,0,0,1
28686,1,0,2,0,0,3,0,5,1,3,0,0
28687,1,3,1,0,2,1,2,3,0,0,0,0
28688,1,3,2,0,2,1,0,2,0,0,0,1
28689,1,1,2,0,2,1,0,3,0,0,0,1
28690,1,0,2,1,2,3,0,3,1,3,0,0
28691,1,1,2,1,3,0,0,2,0,0,0,1
28692,1,2,2,1,3,2,0,3,0,0,0,1
28693,1,3,2,0,2,1,0,3,0,0,0,1
28694,1,3,2,0,2,1,3,3,0,2,0,1
28695,1,1,1,0,1,1,1,3,0,3,0,1
28696,1,0,1,0,2,0,0,1,0,0,0,1
28697,1,2,1,0,2,0,0,3,0,1,0,1
28698,1,1,2,0,1,3,0,4,1,0,0,0
28699,1,1,2,0,0,0,0,0,1,3,0,1
28700,1,1,1,1,3,2,2,3,0,3,1,1
28701,1,3,2,1,1,1,2,2,0,1,0,0
28702,1,1,2,2,1,1,2,3,1,3,0,1
28703,1,3,2,2,3,0,0,1,0,0,0,1
28704,1,1,2,0,0,3,0,6,1,1,1,0
28705,1,1,2,0,2,1,0,3,0,1,0,0
28706,1,2,2,1,2,2,0,4,0,2,0,1
28707,1,0,1,0,0,0,0,1,0,0,0,0
28708,1,1,2,1,2,0,0,3,0,1,0,1
28709,1,0,2,0,2,1,0,2,1,3,0,1
28710,1,2,0,2,3,0,2,1,0,3,0,1
28711,1,2,1,1,3,3,2,5,1,2,1,0
28712,1,2,2,0,1,0,0,1,0,1,0,1
28713,1,2,1,0,1,0,0,0,0,0,0,1
28714,1,2,1,0,0,2,0,3,1,0,0,1
28715,1,1,2,0,3,1,0,2,0,0,0,1
28716,1,2,2,1,0,5,3,6,1,3,1,1
28717,1,2,2,1,1,3,0,6,1,0,0,1
28718,1,1,2,0,2,3,3,4,1,3,0,1
28719,1,2,1,0,2,2,0,3,0,0,0,1
28720,1,2,1,0,2,1,0,2,0,0,0,0
28721,1,3,1,0,2,4,3,6,1,1,1,1
28722,1,2,2,2,2,3,0,5,0,2,1,0
28723,1,3,1,0,2,2,0,3,0,0,1,1
28724,1,3,0,2,2,3,0,4,0,0,1,0
28725,1,3,1,2,2,1,0,3,0,0,0,1
28726,1,3,1,0,0,0,3,1,0,1,0,1
28727,1,3,0,0,1,0,0,1,0,0,0,1
28728,1,3,2,0,3,3,3,5,0,1,0,1
28729,1,3,1,1,1,0,2,0,0,0,0,1
28730,1,3,2,0,2,3,3,6,1,1,1,1
28731,1,0,2,2,0,0,0,0,0,1,0,1
28732,1,3,1,0,2,0,0,0,0,0,0,1
28733,1,3,2,1,0,0,1,3,0,0,0,1
28734,1,2,1,1,1,0,0,0,0,0,0,1
28735,1,2,2,0,3,2,0,3,0,1,0,1
28736,1,3,1,2,2,0,0,0,0,0,0,1
28737,1,3,1,2,2,2,0,3,0,1,1,1
28738,1,3,1,0,0,0,0,3,1,0,0,1
28739,1,3,0,2,1,2,3,4,0,0,0,1
28740,1,3,1,1,0,3,3,5,1,2,1,0
28741,1,0,2,0,3,1,0,3,0,0,0,1
28742,1,3,2,0,1,0,2,1,1,1,0,1
28743,1,3,2,1,2,1,0,3,0,0,0,1
28744,1,0,2,1,2,1,0,2,1,3,0,1
28745,1,0,1,0,0,3,0,6,1,0,1,1
28746,1,2,1,1,0,0,1,1,0,2,0,0
28747,1,2,2,2,3,1,0,2,0,0,0,0
28748,1,2,2,0,1,2,0,2,0,0,1,1
28749,1,2,0,0,1,0,0,1,0,0,0,1
28750,1,2,1,0,1,0,0,1,0,1,0,1
28751,1,2,1,0,2,0,0,0,0,1,0,1
28752,1,2,1,0,1,5,0,6,1,0,0,1
28753,1,0,2,0,3,1,0,3,1,3,0,1
28754,1,2,1,1,0,0,0,2,0,1,0,1
28755,1,2,2,0,1,4,0,5,1,0,0,1
28756,1,2,2,2,3,0,0,1,0,1,0,1
28757,1,3,2,0,0,1,0,3,0,0,0,1
28758,1,2,2,2,2,0,0,2,0,0,0,1
28759,1,1,1,0,0,1,0,3,0,3,0,1
28760,1,3,2,1,3,0,0,1,0,0,0,1
28761,1,0,2,0,0,2,0,3,1,1,1,1
28762,1,2,2,0,2,0,3,2,1,3,0,1
28763,1,2,2,0,0,2,0,4,0,0,1,1
28764,1,3,1,2,2,1,3,2,1,0,0,1
28765,1,3,2,2,0,2,2,3,0,1,0,1
28766,1,2,2,2,2,1,0,3,0,0,0,1
28767,1,3,1,2,2,0,0,0,0,0,0,1
28768,1,3,1,2,1,1,0,2,0,0,0,1
28769,1,0,2,0,2,0,0,2,0,1,0,0
28770,1,3,2,0,2,0,1,2,0,1,0,0
28771,1,2,2,0,1,0,0,1,0,1,0,1
28772,1,3,1,0,1,2,3,6,0,3,1,0
28773,1,2,2,1,0,0,0,0,0,1,0,1
28774,1,2,0,2,1,0,2,2,0,3,0,1
28775,1,3,1,1,2,1,0,3,0,0,0,1
28776,1,1,2,0,2,0,0,1,1,0,0,1
28777,1,1,2,0,2,1,0,2,0,2,0,1
28778,1,3,1,2,2,2,0,3,0,0,1,1
28779,1,3,0,2,3,1,3,2,0,0,0,0
28780,1,2,1,0,1,0,0,2,0,0,0,1
28781,1,1,1,0,0,2,2,3,0,3,1,0
28782,1,2,2,2,3,0,0,1,0,0,0,1
28783,1,2,1,2,1,2,0,5,1,0,1,1
28784,1,2,0,1,1,0,0,1,0,0,0,1
28785,1,2,0,0,1,1,2,3,0,2,0,1
28786,1,2,1,1,2,1,2,3,0,1,0,0
28787,1,0,2,1,3,0,0,2,0,0,0,1
28788,1,2,2,1,1,1,0,3,0,0,0,1
28789,1,2,1,2,2,0,0,1,0,0,0,1
28790,1,3,1,1,2,3,1,4,0,0,0,1
28791,1,2,2,2,0,0,0,1,0,0,0,1
28792,1,1,2,1,2,2,0,3,0,0,1,1
28793,1,1,1,0,1,0,0,0,0,1,0,1
28794,1,2,2,1,2,2,0,4,0,0,0,1
28795,1,3,2,0,2,2,2,3,1,1,1,1
28796,1,3,0,2,2,2,0,3,0,0,1,0
28797,1,3,1,2,1,0,0,2,1,0,0,1
28798,1,3,1,0,3,3,0,6,0,0,1,1
28799,1,0,2,0,0,1,0,2,1,3,0,1
28800,1,3,1,1,1,0,0,1,0,0,0,1
28801,1,2,1,2,3,0,0,0,0,1,0,1
28802,1,3,1,2,3,0,3,2,0,1,0,1
28803,1,2,1,0,2,2,0,3,1,0,1,1
28804,1,2,2,1,2,1,1,2,1,3,0,1
28805,1,0,1,0,1,0,0,1,0,2,0,1
28806,1,2,1,2,1,0,2,2,1,2,0,0
28807,1,3,2,1,0,2,3,3,0,0,0,1
28808,1,0,2,1,1,0,0,2,1,3,0,1
28809,1,2,1,2,1,1,0,2,0,1,0,1
28810,1,3,1,1,0,2,2,3,0,0,1,1
28811,1,2,2,2,1,2,0,3,0,1,0,1
28812,1,2,2,2,1,0,0,1,1,0,0,1
28813,1,3,1,0,3,0,3,3,0,0,0,1
28814,1,3,2,1,1,2,0,3,0,0,0,0
28815,1,3,2,2,1,0,2,0,0,1,0,1
28816,1,2,2,2,2,1,2,3,1,3,0,1
28817,1,2,1,1,0,0,0,0,0,0,0,1
28818,1,0,0,0,2,1,0,3,0,1,0,1
28819,1,3,2,0,0,2,0,3,0,0,0,1
28820,1,3,1,1,1,1,2,2,0,1,0,1
28821,1,3,1,2,0,2,3,3,0,0,0,1
28822,1,3,1,2,1,2,0,3,0,0,0,0
28823,1,3,2,1,0,2,1,3,0,0,0,0
28824,1,3,1,0,2,0,2,3,0,1,0,1
28825,1,2,2,0,2,3,0,5,1,0,0,1
28826,1,3,0,0,1,4,3,6,1,3,1,1
28827,1,3,1,0,1,0,0,0,0,0,0,0
28828,1,2,1,2,1,0,0,3,0,0,0,0
28829,1,3,0,0,1,1,0,3,0,0,0,1
28830,1,3,1,0,2,1,0,3,1,0,0,1
28831,1,3,1,1,2,0,3,3,0,2,0,1
28832,1,2,2,0,2,0,0,3,0,1,0,1
28833,1,0,2,1,0,0,0,2,0,2,0,1
28834,1,3,0,2,1,1,0,3,0,0,0,1
28835,1,2,2,1,2,1,0,3,0,0,0,1
28836,1,2,0,2,2,0,3,0,0,3,0,1
28837,1,2,1,2,1,1,0,3,1,0,0,0
28838,1,3,1,0,3,1,0,2,0,0,0,1
28839,1,1,2,1,1,0,0,0,0,0,0,1
28840,1,2,0,0,1,0,0,0,0,0,0,1
28841,1,2,2,2,2,1,0,3,0,1,0,1
28842,1,3,1,0,2,3,0,5,0,0,0,1
28843,1,3,1,0,0,0,0,2,0,0,0,1
28844,1,2,2,0,0,2,1,3,0,1,1,1
28845,1,2,2,0,1,1,0,3,1,0,0,1
28846,1,0,2,0,0,2,0,3,1,3,0,1
28847,1,3,0,0,2,0,0,2,0,0,0,1
28848,1,2,2,2,2,1,0,2,0,0,0,1
28849,1,2,0,0,1,1,0,2,0,1,0,1
28850,1,3,1,0,3,0,0,0,0,0,0,1
28851,1,1,1,0,1,3,0,6,1,3,1,1
28852,1,2,2,0,2,1,0,3,0,0,0,0
28853,1,2,1,0,2,0,0,1,0,0,0,1
28854,1,1,2,0,0,1,0,2,1,3,0,1
28855,1,1,1,0,2,1,0,2,1,1,0,1
28856,1,1,2,0,3,3,0,6,1,1,1,1
28857,1,3,1,0,1,2,0,4,0,0,0,1
28858,1,2,2,0,0,2,0,3,0,1,1,0
28859,1,3,1,2,2,0,2,2,0,1,0,1
28860,1,3,1,2,2,1,3,3,0,2,0,1
28861,1,3,1,2,0,2,2,3,0,1,1,1
28862,1,1,2,0,1,1,0,3,1,3,0,1
28863,1,2,1,0,1,1,0,2,0,1,0,1
28864,1,2,1,2,1,2,0,3,0,0,0,1
28865,1,2,2,0,3,3,0,5,0,0,0,0
28866,1,2,2,1,2,0,2,1,1,3,0,1
28867,1,2,2,1,0,1,0,2,0,0,0,1
28868,1,1,2,0,1,2,0,3,1,0,1,1
28869,1,3,2,1,3,4,3,6,0,0,1,0
28870,1,3,1,1,2,1,3,3,0,1,0,1
28871,1,3,2,0,1,1,2,2,0,2,0,1
28872,1,2,1,0,3,1,0,2,0,0,0,1
28873,1,3,2,0,3,4,0,6,0,0,0,1
28874,1,2,2,0,3,1,0,2,0,1,0,1
28875,1,0,2,0,2,0,0,1,0,0,0,1
28876,1,3,2,1,1,1,0,3,0,0,0,1
28877,1,2,2,0,1,0,0,2,0,0,0,1
28878,1,3,1,0,3,0,0,3,0,0,0,1
28879,1,3,1,1,1,0,0,1,0,0,0,1
28880,1,2,2,0,3,1,0,3,0,0,0,1
28881,1,3,2,0,1,4,3,6,1,1,0,1
28882,1,2,2,2,1,2,0,3,0,0,1,1
28883,1,3,1,0,2,0,0,0,0,0,0,1
28884,1,3,2,0,2,2,0,3,0,1,0,0
28885,1,2,2,1,3,2,2,4,1,3,1,1
28886,1,3,1,2,0,0,0,1,0,0,0,0
28887,1,2,2,0,2,1,0,3,0,0,0,1
28888,1,2,1,2,2,2,0,3,0,2,0,1
28889,1,2,1,2,0,0,0,2,0,0,0,1
28890,1,2,1,1,1,1,0,3,0,0,0,1
28891,1,2,1,2,2,0,0,0,0,1,0,0
28892,1,2,2,0,1,2,0,3,0,0,0,1
28893,1,2,2,1,1,3,2,4,1,3,1,0
28894,1,3,1,0,0,2,0,3,0,0,1,1
28895,1,3,1,0,3,0,0,2,0,0,0,1
28896,1,2,2,1,1,3,2,5,1,3,0,1
28897,1,3,2,0,3,4,3,3,1,1,0,1
28898,1,2,1,0,3,2,2,4,0,3,1,1
28899,1,3,1,0,2,0,0,1,0,0,0,1
28900,1,3,1,2,0,0,0,2,0,0,0,1
28901,1,3,2,0,1,3,0,5,0,0,0,1
28902,1,2,1,0,0,1,0,3,0,2,0,0
28903,1,0,1,0,2,2,0,4,1,0,1,0
28904,1,1,2,0,0,0,0,2,1,3,0,1
28905,1,3,1,2,2,2,0,3,0,0,1,0
28906,1,3,1,2,1,1,2,2,0,1,0,1
28907,1,3,2,0,3,1,0,3,0,0,0,1
28908,1,2,2,0,0,0,0,2,0,0,0,0
28909,1,2,2,0,1,1,0,2,0,1,0,1
28910,1,2,1,0,3,1,1,2,0,1,0,1
28911,1,2,2,2,0,1,1,2,0,1,0,1
28912,1,2,1,2,1,0,2,0,0,3,0,1
28913,1,3,1,0,2,0,3,1,0,1,0,1
28914,1,3,1,2,0,0,0,1,0,0,0,1
28915,1,3,2,1,0,3,2,5,1,1,0,1
28916,1,3,2,2,1,2,0,4,0,0,0,1
28917,1,1,2,0,2,0,0,2,0,0,0,1
28918,1,3,1,1,1,1,0,3,0,0,0,0
28919,1,2,1,0,1,1,0,2,1,0,0,1
28920,1,3,1,0,2,2,0,3,0,0,0,0
28921,1,3,2,1,1,4,2,6,0,0,1,0
28922,1,0,2,0,2,3,0,6,1,1,0,1
28923,1,2,0,0,1,2,0,5,0,0,1,0
28924,1,2,2,0,1,1,0,3,0,0,0,0
28925,1,2,2,1,1,3,3,5,1,3,0,1
28926,1,3,2,0,1,2,0,3,0,0,1,0
28927,1,0,2,0,3,2,0,3,1,1,0,0
28928,1,0,2,0,0,0,0,0,1,0,0,1
28929,1,1,1,1,1,0,2,3,0,3,0,1
28930,1,2,0,0,1,0,0,1,0,0,0,0
28931,1,3,2,0,1,0,0,1,0,0,0,1
28932,1,3,1,0,1,0,2,2,0,0,0,0
28933,1,2,0,0,1,0,0,1,0,0,0,1
28934,1,2,1,2,1,1,0,3,0,0,0,1
28935,1,2,2,0,2,0,1,2,0,2,0,1
28936,1,1,1,1,3,1,0,3,0,0,0,1
28937,1,3,1,0,3,2,0,3,0,0,0,1
28938,1,1,1,1,0,0,0,1,0,0,0,1
28939,1,3,1,0,1,2,0,3,0,0,1,1
28940,1,2,2,0,1,4,0,5,1,1,0,1
28941,1,2,2,0,0,1,0,3,0,0,0,0
28942,1,3,2,0,2,1,0,3,0,0,0,1
28943,1,3,1,2,1,1,3,3,0,1,0,1
28944,1,3,1,1,2,0,3,1,0,1,0,0
28945,1,1,2,0,3,2,0,5,0,1,1,1
28946,1,3,2,0,2,4,0,6,0,0,0,1
28947,1,3,1,0,1,2,3,4,1,2,0,1
28948,1,2,2,0,2,1,1,3,0,2,0,1
28949,1,2,1,1,2,2,0,3,0,0,0,1
28950,1,1,2,0,2,2,1,3,1,3,1,1
28951,1,3,0,2,3,0,0,2,0,0,0,1
28952,1,2,0,1,2,1,0,3,0,1,0,0
28953,1,3,2,1,0,2,0,3,0,0,0,0
28954,1,0,2,0,1,1,0,3,0,0,0,1
28955,1,2,2,0,2,2,3,2,1,3,1,0
28956,1,2,2,1,1,0,0,2,0,0,0,1
28957,1,0,2,0,3,1,0,3,0,0,0,1
28958,1,2,1,2,2,0,0,1,0,0,0,1
28959,1,3,1,1,1,0,0,0,0,0,0,1
28960,1,3,2,0,1,1,0,3,0,1,0,1
28961,1,2,2,0,2,0,0,1,0,2,0,0
28962,1,3,1,1,0,3,3,3,1,1,0,1
28963,1,1,2,2,1,1,2,3,1,3,0,1
28964,1,3,2,0,3,2,0,3,0,0,1,1
28965,1,1,2,0,2,0,0,2,0,2,0,1
28966,1,2,2,0,2,2,0,3,0,0,1,1
28967,1,2,1,0,1,1,0,2,0,0,0,1
28968,1,3,1,0,1,1,0,2,0,0,0,0
28969,1,2,2,0,1,1,0,2,0,0,0,1
28970,1,2,2,0,1,2,0,3,1,3,0,1
28971,1,2,0,0,2,3,0,4,0,1,0,1
28972,1,1,2,1,1,1,0,3,0,2,0,1
28973,1,2,2,0,3,1,0,3,0,1,0,1
28974,1,3,2,0,3,1,0,3,0,0,0,1
28975,1,3,1,1,3,0,0,1,0,0,0,0
28976,1,3,1,1,3,0,0,0,0,0,0,1
28977,1,3,1,0,1,0,0,2,0,0,0,0
28978,1,3,2,0,1,0,0,0,0,0,0,1
28979,1,0,2,0,0,3,0,5,1,0,1,1
28980,1,3,2,0,3,3,0,5,1,0,0,1
28981,1,3,1,1,2,1,2,3,0,1,0,1
28982,1,3,1,0,3,0,0,1,0,1,0,1
28983,1,3,1,0,1,0,2,0,0,0,0,1
28984,1,3,2,1,3,2,0,5,0,0,1,1
28985,1,2,1,0,0,0,0,3,0,0,0,1
28986,1,2,2,2,0,2,0,3,0,0,0,1
28987,1,0,0,0,1,1,0,3,0,3,0,1
28988,1,2,1,0,3,0,0,0,0,1,0,1
28989,1,2,2,0,3,3,0,5,1,1,1,1
28990,1,3,1,0,1,4,2,6,0,0,0,0
28991,1,2,1,2,1,0,0,1,0,0,0,0
28992,1,3,2,2,3,0,0,2,0,0,0,1
28993,1,3,1,1,2,0,0,1,0,0,0,0
28994,1,1,1,0,1,1,2,3,0,3,0,1
28995,1,1,1,2,1,0,0,0,0,0,0,1
28996,1,0,2,1,0,2,0,4,1,3,0,1
28997,1,2,1,0,3,1,0,3,0,0,0,1
